ticker,ts,outcome_ms,label,pnl,features
KXBTC15M-26AUG311815-15,1788213720000,1788213960000,0,0,"[0.4852456690778771,0.4852456690778771,1,0.8666666666666667,13.33333333333333,0.9739033464076838,0,18.374580038041287,0.7037458003804129,0.52,3,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.04211610386328987,0.005089639052147099,0.46153846153846156,-4.795999999999992,-4,95.20400000000001]"
KXBTC15M-26AUG311845-45,1788215640000,1788215820000,1,0.22999999999999998,"[-0.4216247258010215,0.4216247258010215,0,0.7333333333333333,26.66666666666667,0.6885647377299017,0,15.338504339667505,0.76270803471734,0.64,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,0,1,0,0.23047208131454802,-0.3168692607814938,0.4444444444444444,-4.795999999999992,-5,95.20400000000001]"
KXBTC15M-26AUG311945-45,1788219180000,1788219480000,0,-0.6400000000000001,"[0.3131524805623432,0.3131524805623432,1,0.8,19.999999999999996,0.7059000603398005,0,16.004714527697338,0.6900471452769734,0.53,3,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.014043911224157962,0.20207311432962616,0.4642857142857143,-4.565999999999988,1,95.43400000000001]"
KXBTC15M-26AUG312315-15,1788231660000,1788231960000,1,0.6399999999999999,"[0.29406292564043385,0.29406292564043385,1,0.9333333333333333,6.666666666666665,0.8991750775032078,0,21.564036061197577,0.6325122884895806,0.46,3,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.10243248606158427,0.19820791533864401,0.4482758620689655,-5.205999999999989,-1,94.79400000000001]"
KXBTC15M-26SEP010015-15,1788235440000,1788235800000,1,1.3800000000000003,"[0.4947877567744193,0.4947877567744193,1,0.7333333333333333,26.66666666666667,0.8938391371108996,0,28.87418983031012,0.740993518642481,0.51,4,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.1259159031404191,0.04222933784729932,0.4666666666666667,-4.565999999999988,1,95.43400000000001]"
KXBTC15M-26SEP010045-45,1788237060000,1788237300000,0,-0.67,"[0.6244588647082322,0.6244588647082322,1,0.9333333333333333,6.666666666666665,1.0737258503973033,0,17.051366325602544,0.7264109306048203,0.59,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.18221672948935738,0.16667464831725542,0.4838709677419355,-3.185999999999993,2,96.81400000000001]"
KXBTC15M-26SEP010130-30,1788239940000,1788240180000,0,-0.3700000000000001,"[0.3079743670955371,0.3079743670955371,1,0.7333333333333333,26.66666666666667,1.5013397711850087,0,16.832246351277675,0.5946579708102214,0.46,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.13224805481496843,0.11868954755021033,0.46875,-3.8559999999999945,-1,96.144]"
KXBTC15M-26SEP010145-45,1788240660000,1788240900000,1,0.25,"[0.9220086336185217,0.9220086336185217,1,0.9333333333333333,6.666666666666665,1.3046860498809696,0,17.22015546887372,0.7677612437509898,0.63,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.153631087999137,0.32765834047723263,0.45454545454545453,-4.225999999999999,-2,95.774]"
KXBTC15M-26SEP011600-00,1788291960000,1788292440000,0,-0.778,"[0.4314136976565917,0.4314136976565917,1,0.9333333333333333,6.666666666666665,1.3222183135794126,0,16.527175705343925,0.6322174056427514,0.5,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.1546650436255264,0.119331278651158,0.47058823529411764,-3.975999999999999,1,96.024]"
KXBTC15M-26SEP011645-45,1788294660000,1788295020000,1,0.5499999999999999,"[0.5933137802618359,0.5933137802618359,1,0.9333333333333333,6.666666666666665,1.0810438151326187,0,18.12695014973641,0.7150156011978912,0.57,2,0.9999999999999898,0.9999999999999898,100.99999999999997,-0.9999999999999787,1,0,0,1,1,0,0.11846757931589791,0.14230639861316785,0.45714285714285713,-4.754000000000005,-1,95.246]"
KXBTC15M-26SEP011715-15,1788296460000,1788296640000,0,-0.6500000000000001,"[0.6677946411354477,0.6677946411354477,1,0.9333333333333333,6.666666666666665,0.9187842455605952,0,25.509390292423273,0.7740751223393861,0.57,4,0.9999999999999898,0.9999999999999898,100.99999999999997,-0.9999999999999787,1,0,0,1,1,0,0.11106614970160335,0.08101229847043978,0.4722222222222222,-4.204000000000008,1,95.79599999999999]"
KXBTC15M-26SEP011915-15,1788303660000,1788303960000,0,-0.30000000000000004,"[0.4663353036280948,0.4663353036280948,1,0.9333333333333333,6.666666666666665,1.2787771591496815,0,17.136075914080145,0.6470886073126412,0.51,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.13815030308777354,0.2227226951352579,0.4594594594594595,-4.854000000000013,-1,95.14599999999999]"
