ticker,ts,outcome_ms,label,pnl,features
KXBTC15M-26AUG161000-00,1786887960000,1786888380000,1,0.10999999999999993,"[1.1195861864684657,1.1195861864684657,1,0.9333333333333333,6.666666666666665,0.12070260106727983,0,51,0.99,0.48,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.031931698050675014,0.005835402945675305,0.5,-0.7449999999999974,-1,58.655]"
KXBTC15M-26AUG161015-15,1786888860000,1786889580000,1,0.039999999999999925,"[1.0329401059831107,1.0329401059831107,1,0.9333333333333333,6.666666666666665,0.10722506407502481,0,50,0.99,0.49,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.00863036237712116,-0.004741290455567704,0.5454545454545454,-0.634999999999998,1,58.765]"
KXBTC15M-26AUG161030-30,1786889760000,1786890120000,1,0.33599999999999997,"[1.0804035496161388,1.0804035496161388,1,0.9333333333333333,6.666666666666665,0.1,0,43.99999999999999,0.99,0.55,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.0046601895179844265,-0.0063107468848189185,0.5833333333333334,-0.5949999999999989,2,58.805]"
KXBTC15M-26AUG161130-30,1786893360000,1786893840000,1,0.06999999999999995,"[1.1111955369438475,1.1111955369438475,1,0.9333333333333333,6.666666666666665,0.15237820454469939,0,50,0.99,0.49,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.03142518937226578,0.014833385894652551,0.6153846153846154,-0.25900000000000034,3,59.141]"
KXBTC15M-26AUG161300-00,1786898760000,1786899180000,0,-0.42000000000000004,"[0.9859608911668802,0.9859608911668802,1,0.9333333333333333,6.666666666666665,0.9032904421338015,0,42.59080609758146,0.8707264487806518,0.53,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.1078594307754911,0.11083530146269727,0.6428571428571429,-0.18900000000000006,4,59.211]"
KXBTC15M-26AUG161315-15,1786899660000,1786899900000,1,0.22999999999999993,"[1.0958679527382615,1.0958679527382615,1,0.9333333333333333,6.666666666666665,1.2952320938195487,0,14.965421717486128,0.8094236952914355,0.56,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.017754894000078618,-0.17186344091723038,0.6,-0.6090000000000018,-1,58.791]"
KXBTC15M-26AUG161345-45,1786901460000,1786901700000,0,-0.379,"[0.9499442578982419,0.9499442578982419,1,0.9333333333333333,6.666666666666665,0.4028073690663899,0,31.2,0.99,0.47,1,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.09149245117307198,-0.11251767869611129,0.625,-0.3790000000000049,1,59.020999999999994]"
KXBTC15M-26AUG161400-00,1786902360000,1786902540000,1,0.12999999999999995,"[0.8689353473101397,0.8689353473101397,1,0.9333333333333333,6.666666666666665,0.8184080596435653,0,24.247004817095853,0.8641167469515976,0.46,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.11632787638832824,-0.15369486050585968,0.5882352941176471,-0.7580000000000027,-1,58.641999999999996]"
KXBTC15M-26AUG161430-30,1786904160000,1786904400000,1,0.22999999999999998,"[1.0395656432512532,1.0395656432512532,1,0.9333333333333333,6.666666666666665,0.6992750517074038,0,43.80748543863954,0.9380748543863954,0.5,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.05847827623671227,0.01265602230247076,0.6111111111111112,-0.6280000000000001,1,58.772]"
KXBTC15M-26AUG161445-45,1786905060000,1786905660000,0,-0.36,"[1.0302342039340684,1.0302342039340684,1,0.9333333333333333,6.666666666666665,0.49945592319354104,0,51.3624076644923,0.983624076644923,0.47,1,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.013205265708419477,-0.00294493400894158,0.631578947368421,-0.39800000000000324,2,59.001999999999995]"
KXBTC15M-26AUG161630-30,1786911360000,1786911960000,0,-0.499,"[1.0204439184729457,1.0204439184729457,1,0.9333333333333333,6.666666666666665,0.3006086460719917,0,30,0.99,0.49,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.0409110091297075,-0.05295369203589528,0.6,-0.7580000000000027,-1,58.641999999999996]"
KXBTC15M-26AUG161700-00,1786913160000,1786913460000,0,-0.32000000000000006,"[0.8911582343100437,0.8911582343100437,1,0.9333333333333333,6.666666666666665,0.5105359696432422,0,30.876199396559976,0.9646033232759996,0.45,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.08147592286444133,-0.11231496975921962,0.5714285714285714,-1.257000000000005,-2,58.142999999999994]"
KXBTC15M-26AUG161830-30,1786918620000,1786918980000,0,-0.35,"[0.9312191128030358,0.9312191128030358,1,0.8666666666666667,13.33333333333333,1.1675163274039828,0,27.421329273996008,0.8042132927399601,0.53,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.08290860831119047,-0.016684444869585757,0.5454545454545454,-1.5770000000000053,-3,57.82299999999999]"
KXBTC15M-26AUG161845-45,1786919460000,1786919820000,0,-0.24000000000000005,"[0.6523861629149544,0.6523861629149544,1,0.9333333333333333,6.666666666666665,0.5497340557047401,0,28.220896593824143,0.8903482765637357,0.42,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.14363774138234706,-0.02169018239962517,0.5217391304347826,-1.9270000000000067,-4,57.47299999999999]"
KXBTC15M-26AUG161930-30,1786922160000,1786922580000,1,0.08999999999999991,"[0.9214415745715776,0.9214415745715776,1,0.9333333333333333,6.666666666666665,1.719317347818298,0,27.558184609183414,0.7104654768734673,0.49,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.09283955937043215,0.22209291372992102,0.5,-2.1670000000000087,-5,57.23299999999999]"
KXBTC15M-26AUG162030-30,1786925760000,1786926060000,0,-0.10000000000000003,"[1.0294561660652266,1.0294561660652266,1,0.9333333333333333,6.666666666666665,0.6449511802539366,0,47.0753128909245,0.950753128909245,0.48,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.006667112362003195,0.0031164531074656665,0.52,-2.0770000000000053,1,57.32299999999999]"
KXBTC15M-26AUG162045-45,1786926660000,1786927020000,0,-0.205,"[0.5354322532477123,0.5354322532477123,1,0.9333333333333333,6.666666666666665,1.7549738981057694,0,15.83542209673478,0.6239237016122463,0.36,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.10030433927062608,-0.12081081081081191,0.5,-2.1770000000000067,-1,57.22299999999999]"
KXBTC15M-26AUG162100-00,1786927560000,1786927800000,0,-0.24000000000000005,"[1.1542849088860636,1.1542849088860636,1,0.9333333333333333,6.666666666666665,1.982388818903125,0,22.08100455051344,0.7266480364041076,0.55,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.021861668656836454,0.0636309013407832,0.48148148148148145,-2.382000000000005,-2,57.017999999999994]"
KXBTC15M-26AUG162200-00,1786931160000,1786931400000,1,0.16999999999999998,"[0.9593356968543499,0.9593356968543499,1,0.9333333333333333,6.666666666666665,1.4164590897369633,0,36.045469824923266,0.7583637585993861,0.47,1,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.23626153007277778,0.25534189813767316,0.4642857142857143,-2.622000000000007,-3,56.77799999999999]"
KXBTC15M-26AUG162215-15,1786932060000,1786932300000,0,-0.32999999999999996,"[0.987727313673618,0.987727313673618,1,0.9333333333333333,6.666666666666665,1.002763611038761,0,36.60354723724697,0.8460354723724697,0.48,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.019423837074910244,-0.1864344835951437,0.4827586206896552,-2.4520000000000053,1,56.94799999999999]"
