ticker,signal_time,exit_time,volatility,trend,side,pnl,cost,exit
KXBTC15M-26AUG171145-45,2026-08-17T15:31:00.000Z,2026-08-17T15:38:00.000Z,high,BULLISH,yes,0.22999999999999998,0.4,SCALP_TAKE_PROFIT
KXBTC15M-26AUG171245-45,2026-08-17T16:31:00.000Z,2026-08-17T16:34:00.000Z,medium,NEUTRAL,yes,0.15999999999999998,0.48000000000000004,SCALP_TAKE_PROFIT
KXBTC15M-26AUG171315-15,2026-08-17T17:01:00.000Z,2026-08-17T17:06:00.000Z,low,BULLISH,yes,-0.21000000000000002,0.5,STOP_LOSS
KXBTC15M-26AUG171330-30,2026-08-17T17:16:00.000Z,2026-08-17T17:19:00.000Z,low,BEARISH,yes,0.47700000000000004,0.43,SCALP_TAKE_PROFIT
KXBTC15M-26AUG171500-00,2026-08-17T18:47:00.000Z,2026-08-17T18:50:00.000Z,medium,BULLISH,yes,0.039999999999999925,0.76,SCALP_TAKE_PROFIT
KXBTC15M-26AUG171515-15,2026-08-17T19:01:00.000Z,2026-08-17T19:04:00.000Z,medium,NEUTRAL,yes,-0.37,0.55,STOP_LOSS
KXBTC15M-26AUG171545-45,2026-08-17T19:32:00.000Z,2026-08-17T19:37:00.000Z,medium,BEARISH,yes,-0.35000000000000003,0.55,STOP_LOSS
KXBTC15M-26AUG171600-00,2026-08-17T19:46:00.000Z,2026-08-17T19:54:00.000Z,medium,BULLISH,yes,-0.362,0.44,STOP_LOSS
KXBTC15M-26AUG171645-45,2026-08-17T20:31:00.000Z,2026-08-17T20:34:00.000Z,low,BULLISH,yes,-0.11000000000000004,0.39,SCALP_TAKE_PROFIT
KXBTC15M-26AUG171700-00,2026-08-17T20:46:00.000Z,2026-08-17T20:51:00.000Z,low,BULLISH,yes,-0.26,0.36000000000000004,STOP_LOSS
KXBTC15M-26AUG171745-45,2026-08-17T21:31:00.000Z,2026-08-17T21:43:00.000Z,low,BEARISH,yes,0.271,0.64,SCALP_TAKE_PROFIT
KXBTC15M-26AUG171800-00,2026-08-17T21:49:00.000Z,2026-08-17T21:53:00.000Z,low,BEARISH,yes,0.19999999999999996,0.65,SCALP_TAKE_PROFIT
KXBTC15M-26AUG171830-30,2026-08-17T22:16:00.000Z,2026-08-17T22:24:00.000Z,low,BEARISH,yes,0.33,0.44,SCALP_TAKE_PROFIT
KXBTC15M-26AUG171845-45,2026-08-17T22:31:00.000Z,2026-08-17T22:37:00.000Z,low,BEARISH,yes,0.69,0.8,SCALP_TAKE_PROFIT
KXBTC15M-26AUG171900-00,2026-08-17T22:46:00.000Z,2026-08-17T22:53:00.000Z,low,NEUTRAL,yes,-0.14000000000000007,0.48000000000000004,SCALP_TAKE_PROFIT
KXBTC15M-26AUG171915-15,2026-08-17T23:01:00.000Z,2026-08-17T23:05:00.000Z,low,NEUTRAL,yes,0.06999999999999995,0.5,SCALP_TAKE_PROFIT
KXBTC15M-26AUG172000-00,2026-08-17T23:46:00.000Z,2026-08-17T23:49:00.000Z,medium,BULLISH,yes,0.1999999999999999,0.48000000000000004,SCALP_TAKE_PROFIT
KXBTC15M-26AUG172015-15,2026-08-18T00:01:00.000Z,2026-08-18T00:05:00.000Z,medium,BULLISH,yes,-0.18000000000000002,0.33,STOP_LOSS
KXBTC15M-26AUG172045-45,2026-08-18T00:31:00.000Z,2026-08-18T00:41:00.000Z,medium,BEARISH,yes,-0.798,0.8200000000000001,STOP_LOSS
KXBTC15M-26AUG172100-00,2026-08-18T00:46:00.000Z,2026-08-18T00:49:00.000Z,low,BEARISH,yes,0.06999999999999995,0.32,SCALP_TAKE_PROFIT
KXBTC15M-26AUG172115-15,2026-08-18T01:01:00.000Z,2026-08-18T01:06:00.000Z,low,BEARISH,yes,-0.33000000000000007,0.76,STOP_LOSS
KXBTC15M-26AUG172130-30,2026-08-18T01:16:00.000Z,2026-08-18T01:23:00.000Z,low,BEARISH,yes,-0.16000000000000003,0.43,STOP_LOSS
KXBTC15M-26AUG172200-00,2026-08-18T01:47:00.000Z,2026-08-18T01:52:00.000Z,medium,BEARISH,yes,-0.37,0.51,STOP_LOSS
KXBTC15M-26AUG172230-30,2026-08-18T02:16:00.000Z,2026-08-18T02:21:00.000Z,low,BEARISH,yes,0.1599999999999998,0.7200000000000001,SCALP_TAKE_PROFIT
KXBTC15M-26AUG172300-00,2026-08-18T02:48:00.000Z,2026-08-18T02:51:00.000Z,medium,BEARISH,yes,0.14999999999999997,0.27,SCALP_TAKE_PROFIT
KXBTC15M-26AUG172315-15,2026-08-18T03:04:00.000Z,2026-08-18T03:13:00.000Z,medium,BEARISH,yes,-0.54,0.65,STOP_LOSS
KXBTC15M-26AUG172330-30,2026-08-18T03:17:00.000Z,2026-08-18T03:20:00.000Z,low,BEARISH,yes,0.12,0.64,SCALP_TAKE_PROFIT
KXBTC15M-26AUG180000-00,2026-08-18T03:46:00.000Z,2026-08-18T03:53:00.000Z,low,BULLISH,yes,0.17999999999999994,0.8200000000000001,SCALP_TAKE_PROFIT
KXBTC15M-26AUG180100-00,2026-08-18T04:46:00.000Z,2026-08-18T04:52:00.000Z,low,BULLISH,yes,-0.15000000000000002,0.35000000000000003,SCALP_TAKE_PROFIT
KXBTC15M-26AUG180115-15,2026-08-18T05:01:00.000Z,2026-08-18T05:06:00.000Z,low,BULLISH,yes,0.009999999999999953,0.35000000000000003,SCALP_TAKE_PROFIT
KXBTC15M-26AUG180130-30,2026-08-18T05:16:00.000Z,2026-08-18T05:21:00.000Z,medium,NEUTRAL,yes,0.12999999999999995,0.44,SCALP_TAKE_PROFIT
KXBTC15M-26AUG180145-45,2026-08-18T05:32:00.000Z,2026-08-18T05:38:00.000Z,low,BULLISH,yes,-0.5740000000000001,0.7200000000000001,STOP_LOSS
KXBTC15M-26AUG180215-15,2026-08-18T06:03:00.000Z,2026-08-18T06:06:00.000Z,low,NEUTRAL,yes,-0.08000000000000007,0.5700000000000001,SCALP_TAKE_PROFIT
KXBTC15M-26AUG180230-30,2026-08-18T06:16:00.000Z,2026-08-18T06:19:00.000Z,medium,NEUTRAL,yes,0.19999999999999996,0.51,SCALP_TAKE_PROFIT
KXBTC15M-26AUG180300-00,2026-08-18T06:46:00.000Z,2026-08-18T06:52:00.000Z,low,BULLISH,yes,-0.32399999999999995,0.44999999999999996,STOP_LOSS
KXBTC15M-26AUG180315-15,2026-08-18T07:01:00.000Z,2026-08-18T07:05:00.000Z,low,BEARISH,yes,-0.11000000000000004,0.47000000000000003,STOP_LOSS
KXBTC15M-26AUG180330-30,2026-08-18T07:16:00.000Z,2026-08-18T07:22:00.000Z,low,NEUTRAL,yes,-0.27,0.6,STOP_LOSS
KXBTC15M-26AUG180400-00,2026-08-18T07:46:00.000Z,2026-08-18T07:50:00.000Z,low,BEARISH,yes,-0.436,0.5,STOP_LOSS
KXBTC15M-26AUG180500-00,2026-08-18T08:46:00.000Z,2026-08-18T08:50:00.000Z,medium,BULLISH,yes,-0.33999999999999997,0.49,STOP_LOSS
KXBTC15M-26AUG180515-15,2026-08-18T09:01:00.000Z,2026-08-18T09:05:00.000Z,low,BULLISH,yes,-0.21000000000000002,0.33,STOP_LOSS
KXBTC15M-26AUG180530-30,2026-08-18T09:16:00.000Z,2026-08-18T09:20:00.000Z,low,BEARISH,yes,-0.44999999999999996,0.61,STOP_LOSS
KXBTC15M-26AUG180615-15,2026-08-18T10:01:00.000Z,2026-08-18T10:05:00.000Z,low,NEUTRAL,yes,0.8799999999999999,0.47,SCALP_TAKE_PROFIT
KXBTC15M-26AUG180630-30,2026-08-18T10:16:00.000Z,2026-08-18T10:20:00.000Z,medium,NEUTRAL,yes,0.06999999999999995,0.55,SCALP_TAKE_PROFIT
KXBTC15M-26AUG180700-00,2026-08-18T10:46:00.000Z,2026-08-18T10:49:00.000Z,low,BULLISH,yes,0.08999999999999997,0.5,SCALP_TAKE_PROFIT
KXBTC15M-26AUG180745-45,2026-08-18T11:31:00.000Z,2026-08-18T11:34:00.000Z,low,BULLISH,yes,-0.15000000000000013,0.7000000000000001,SCALP_TAKE_PROFIT
KXBTC15M-26AUG180800-00,2026-08-18T11:46:00.000Z,2026-08-18T11:50:00.000Z,low,BULLISH,yes,-0.37000000000000005,0.63,STOP_LOSS
KXBTC15M-26AUG180815-15,2026-08-18T12:01:00.000Z,2026-08-18T12:05:00.000Z,low,NEUTRAL,yes,0.019999999999999907,0.76,STOP_LOSS
KXBTC15M-26AUG180930-30,2026-08-18T13:16:00.000Z,2026-08-18T13:21:00.000Z,low,BEARISH,yes,-0.21000000000000002,0.29000000000000004,STOP_LOSS
KXBTC15M-26AUG181015-15,2026-08-18T14:01:00.000Z,2026-08-18T14:04:00.000Z,medium,BULLISH,yes,0.19999999999999996,0.66,SCALP_TAKE_PROFIT
KXBTC15M-26AUG181145-45,2026-08-18T15:31:00.000Z,2026-08-18T15:36:00.000Z,low,BULLISH,yes,0.009999999999999898,0.54,SCALP_TAKE_PROFIT
KXBTC15M-26AUG181215-15,2026-08-18T16:03:00.000Z,2026-08-18T16:07:00.000Z,medium,BULLISH,yes,0.010000000000000009,0.6,SCALP_TAKE_PROFIT
KXBTC15M-26AUG181245-45,2026-08-18T16:31:00.000Z,2026-08-18T16:34:00.000Z,low,BEARISH,yes,0.27,0.37,SCALP_TAKE_PROFIT
KXBTC15M-26AUG181330-30,2026-08-18T17:16:00.000Z,2026-08-18T17:19:00.000Z,low,NEUTRAL,yes,-0.14,0.61,SCALP_TAKE_PROFIT
KXBTC15M-26AUG181345-45,2026-08-18T17:32:00.000Z,2026-08-18T17:36:00.000Z,low,NEUTRAL,yes,-0.329,0.4,STOP_LOSS
KXBTC15M-26AUG181430-30,2026-08-18T18:16:00.000Z,2026-08-18T18:19:00.000Z,low,NEUTRAL,yes,0.21999999999999997,0.5,SCALP_TAKE_PROFIT
KXBTC15M-26AUG181445-45,2026-08-18T18:31:00.000Z,2026-08-18T18:34:00.000Z,low,BULLISH,yes,-0.27,0.47000000000000003,STOP_LOSS
KXBTC15M-26AUG181515-15,2026-08-18T19:01:00.000Z,2026-08-18T19:08:00.000Z,low,NEUTRAL,yes,-0.29000000000000004,0.42000000000000004,STOP_LOSS
KXBTC15M-26AUG181530-30,2026-08-18T19:16:00.000Z,2026-08-18T19:22:00.000Z,low,BEARISH,yes,0.04999999999999999,0.46,SCALP_TAKE_PROFIT
