ticker,ts,outcome_ms,label,pnl,features
KXBTC15M-26AUG161430-30,1786904160000,1786904400000,1,0.22999999999999998,"[1.0395656432512532,1.0395656432512532,1,0.9333333333333333,6.666666666666665,0.6992750517074038,0,43.80748543863954,0.9380748543863954,0.5,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.05847827623671227,0.01265602230247076,0.6363636363636364,-0.737000000000009,1,99.26299999999999]"
KXBTC15M-26AUG161445-45,1786905060000,1786905660000,0,-0.72,"[1.0302342039340684,1.0302342039340684,1,0.9333333333333333,6.666666666666665,0.49945592319354104,0,51.3624076644923,0.983624076644923,0.47,2,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.013205265708419477,-0.00294493400894158,0.6521739130434783,-0.507000000000005,2,99.493]"
KXBTC15M-26AUG161530-30,1786907760000,1786908060000,1,0.28600000000000003,"[1.0951803981722692,1.0951803981722692,1,0.9333333333333333,6.666666666666665,0.37085157744831243,0,50,0.99,0.59,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.041602644221561624,0.05837344594161742,0.625,-1.2270000000000039,-1,98.773]"
KXBTC15M-26AUG161615-15,1786910460000,1786910880000,1,0.07999999999999996,"[0.9920968502233989,0.9920968502233989,1,0.9333333333333333,6.666666666666665,0.7736271285392731,0,20.268770289257517,0.9078128381542919,0.57,1,0.9999999999999898,0.9999999999999898,100.99999999999997,-0.9999999999999787,1,0,0,1,0,1,0.11475474067386407,-0.16946133662015805,0.64,-0.9410000000000025,1,99.059]"
KXBTC15M-26AUG161630-30,1786911360000,1786911960000,0,-0.499,"[1.0204439184729457,1.0204439184729457,1,0.9333333333333333,6.666666666666665,0.3006086460719917,0,30,0.99,0.49,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.0409110091297075,-0.05295369203589528,0.6538461538461539,-0.8610000000000042,2,99.139]"
KXBTC15M-26AUG161700-00,1786913160000,1786913460000,0,-0.6300000000000001,"[0.8911582343100437,0.8911582343100437,1,0.9333333333333333,6.666666666666665,0.5105359696432422,0,30.876199396559976,0.9646033232759996,0.45,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.08147592286444133,-0.11231496975921962,0.6296296296296297,-1.3599999999999994,-1,98.64]"
KXBTC15M-26AUG161830-30,1786918560000,1786918980000,0,-0.44000000000000006,"[1.052433489973427,1.052433489973427,1,0.9333333333333333,6.666666666666665,1.2215534466709919,0,25.374794588108273,0.8137479458810828,0.56,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.09106630908703457,0.042859620593782566,0.6071428571428571,-1.9899999999999949,-2,98.01]"
KXBTC15M-26AUG161845-45,1786919460000,1786919820000,0,-0.4600000000000001,"[0.6523861629149544,0.6523861629149544,1,0.9333333333333333,6.666666666666665,0.5497340557047401,0,28.220896593824143,0.8903482765637357,0.42,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.14363774138234706,-0.02169018239962517,0.5862068965517241,-2.4299999999999926,-3,97.57000000000001]"
KXBTC15M-26AUG161930-30,1786922160000,1786922580000,1,0.08999999999999991,"[0.9214415745715776,0.9214415745715776,1,0.9333333333333333,6.666666666666665,1.719317347818298,0,27.558184609183414,0.7104654768734673,0.49,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.09283955937043215,0.22209291372992102,0.5666666666666667,-2.8899999999999864,-4,97.11000000000001]"
KXBTC15M-26AUG161945-45,1786923060000,1786923420000,1,0.17999999999999994,"[1.1933453671483891,1.1933453671483891,1,0.9333333333333333,6.666666666666665,0.8386189362415076,0,22.176927735992997,0.92961546226655,0.56,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.03945154018465107,-0.11757413941070327,0.5806451612903226,-2.799999999999983,1,97.20000000000002]"
KXBTC15M-26AUG162015-15,1786924860000,1786925100000,1,0.050000000000000044,"[1.0773119753197413,1.0773119753197413,1,0.9333333333333333,6.666666666666665,0.5856549027514363,0,50.19363475058958,0.9715490780047166,0.57,1,0.9999999999999898,0.9999999999999898,100.99999999999997,-0.9999999999999787,1,0,0,1,1,0,0.030476322349660516,0.08270745840521787,0.59375,-2.619999999999976,2,97.38000000000002]"
KXBTC15M-26AUG162030-30,1786925760000,1786926060000,0,-0.10000000000000003,"[1.0294561660652266,1.0294561660652266,1,0.9333333333333333,6.666666666666665,0.6449511802539366,0,47.0753128909245,0.950753128909245,0.48,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.006667112362003195,0.0031164531074656665,0.6060606060606061,-2.569999999999979,3,97.43000000000002]"
KXBTC15M-26AUG162045-45,1786926660000,1786927020000,0,-0.38999999999999996,"[0.5354322532477123,0.5354322532477123,1,0.9333333333333333,6.666666666666665,1.7549738981057694,0,15.83542209673478,0.6239237016122463,0.36,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.10030433927062608,-0.12081081081081191,0.5882352941176471,-2.6699999999999733,-1,97.33000000000003]"
